id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,room_type,host_is_superhost,price,occupancy_rate,review_scores_rating,availability_365,has_price
14927090,Mitte,Moabit West,52.53307,13.34114,Entire home/apt,No,63.0,0.0,4.43,364,True
14930230,Mitte,Moabit Ost,52.53273,13.35231,Entire home/apt,Yes,187.0,69.9,4.91,253,True
14937304,Lichtenberg,Fennpfuhl,52.5262,13.47297,Entire home/apt,No,,0.0,4.82,0,False
14938479,Tempelhof - Schöneberg,Tempelhof,52.45678,13.37775,Entire home/apt,Yes,125.0,47.7,4.63,46,True
14941701,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50817,13.46614,Private room,No,,0.0,5.0,0,False
14942829,Pankow,Weißensee,52.54674,13.45307,Private room,No,54.0,51.8,4.7,43,True
14956202,Mitte,Moabit Ost,52.53473,13.35206,Entire home/apt,Yes,309.0,69.9,4.93,285,True
14960438,Lichtenberg,Rummelsburger Bucht,52.49648,13.48211,Entire home/apt,Yes,,31.0,4.91,0,False
14972487,Pankow,Schönholz/Wilhelmsruh/Rosenthal,52.58787,13.36841,Entire home/apt,No,,0.0,,0,False
14974548,Mitte,Brunnenstr. Süd,52.52857,13.38587,Entire home/apt,No,250.0,13.7,4.86,108,True
14997220,Neukölln,Neuköllner Mitte/Zentrum,52.46365,13.43582,Entire home/apt,No,,0.0,4.9,0,False
14999599,Mitte,Moabit West,52.52882,13.33305,Entire home/apt,No,78.0,0.0,4.81,227,True
15003633,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51787,13.45892,Entire home/apt,No,78.0,0.0,4.85,267,True
15019290,Charlottenburg-Wilm.,Mierendorffplatz,52.53039,13.29887,Entire home/apt,No,89.0,69.9,4.66,25,True
15031234,Neukölln,Reuterstraße,52.49329,13.42779,Private room,No,,0.0,4.86,0,False
15034680,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50365,13.42215,Private room,No,,0.0,4.17,0,False
15035903,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49464,13.41449,Private room,No,,6.8,4.86,0,False
15036642,Mitte,Brunnenstr. Süd,52.53454,13.40712,Entire home/apt,No,,0.0,4.7,0,False
15039213,Neukölln,Neuköllner Mitte/Zentrum,52.47156,13.42941,Entire home/apt,No,,0.0,5.0,0,False
15047551,Tempelhof - Schöneberg,Schöneberg-Nord,52.4959,13.35056,Private room,No,,0.0,4.48,0,False
15065917,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50806939668494,13.45806356311974,Entire home/apt,No,,0.0,4.71,0,False
15069720,Lichtenberg,Neu Lichtenberg,52.50478,13.49778,Entire home/apt,No,,0.0,4.66,0,False
15107151,Pankow,Blankenfelde/Niederschönhausen,52.58392,13.39985,Private room,Yes,70.0,48.2,4.89,316,True
15107970,Charlottenburg-Wilm.,Heerstrasse,52.52366,13.24084,Entire home/apt,No,43.0,0.0,4.67,170,True
15111759,Charlottenburg-Wilm.,Mierendorffplatz,52.52928,13.30226,Private room,No,,0.0,5.0,0,False
15120448,Mitte,Alexanderplatz,52.51787,13.42442,Private room,No,,17.3,4.61,99,False
15135449,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51618,13.42614,Private room,No,224.0,69.9,4.58,30,True
15135834,Mitte,Alexanderplatz,52.51571,13.42512,Private room,No,165.0,69.9,4.61,74,True
15153401,Mitte,Alexanderplatz,52.51748,13.42419,Private room,No,170.0,6.8,4.58,102,True
15171415,Pankow,Prenzlauer Berg Ost,52.52793,13.44776,Entire home/apt,No,,0.0,,0,False
15187287,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49739,13.30736,Entire home/apt,No,113.0,0.0,5.0,364,True
15197627,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49994,13.43832,Private room,No,,0.0,5.0,0,False
15215356,Steglitz - Zehlendorf,Schloßstr.,52.4606547,13.3198331,Entire home/apt,No,85.0,44.9,4.89,15,True
15215429,Mitte,Brunnenstr. Süd,52.5342041,13.3954672,Entire home/apt,No,,0.0,4.38,233,False
15224790,Mitte,Wedding Zentrum,52.54157,13.35597,Private room,No,,0.0,5.0,0,False
15226698,Mitte,Moabit Ost,52.52793,13.35066,Entire home/apt,No,88.0,0.0,4.79,317,True
15227435,Mitte,Brunnenstr. Süd,52.53315,13.40085,Entire home/apt,Yes,86.0,69.9,4.84,260,True
15229038,Mitte,Moabit West,52.52698,13.3363,Entire home/apt,No,63.0,0.0,4.69,262,True
15235950,Mitte,Tiergarten Süd,52.50011,13.3656,Entire home/apt,No,119.0,24.1,4.93,233,True
15245252,Lichtenberg,Fennpfuhl,52.52439,13.47959,Private room,No,,0.0,5.0,0,False
15245580,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49684,13.38109,Entire home/apt,No,28.0,0.0,4.83,30,True
15251878,Steglitz - Zehlendorf,Zehlendorf  Nord,52.45941,13.28455,Private room,No,65.0,69.9,4.74,321,True
15266797,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49652,13.44033,Private room,No,,0.0,4.75,0,False
15277811,Mitte,Moabit West,52.53166,13.34128,Entire home/apt,No,,0.0,4.53,183,False
15293787,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50762,13.45248,Entire home/apt,No,79.0,0.0,4.5,363,True
15307995,Lichtenberg,Rummelsburger Bucht,52.49665,13.4862,Entire home/apt,Yes,74.0,34.5,4.74,238,True
15332347,Pankow,Pankow Zentrum,52.56955,13.40247,Private room,No,,0.0,5.0,0,False
15357789,Pankow,Pankow Zentrum,52.57045,13.40176,Private room,No,,0.0,5.0,0,False
15363472,Mitte,Alexanderplatz,52.51764,13.42457,Private room,No,159.0,38.1,4.64,66,True
15365339,Tempelhof - Schöneberg,Schöneberg-Nord,52.48937,13.36251,Entire home/apt,Yes,80.0,69.9,4.84,21,True
15376599,Pankow,Prenzlauer Berg Nord,52.54349,13.43928,Private room,No,,13.7,4.84,2,False
15384347,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49113,13.39822,Private room,No,,0.0,5.0,0,False
15406878,Reinickendorf,West 4,52.57367,13.31861,Entire home/apt,No,81.0,7.7,4.88,263,True
15415032,Neukölln,Schillerpromenade,52.47507,13.42371,Entire home/apt,No,186.0,27.7,4.93,43,True
15452539,Charlottenburg-Wilm.,Schloß Charlottenburg,52.52068,13.29104,Entire home/apt,Yes,50.0,50.4,4.83,148,True
15472493,Treptow - Köpenick,Alt  Treptow,52.49172,13.44887,Entire home/apt,No,70.0,20.8,5.0,48,True
15472852,Mitte,Moabit Ost,52.5262,13.34928,Entire home/apt,Yes,136.0,69.9,4.76,255,True
15477104,Charlottenburg-Wilm.,Wiesbadener Straße,52.47449,13.31564,Private room,No,79.0,3.6,4.63,357,True
15481307,Mitte,Brunnenstr. Süd,52.53069,13.38571,Entire home/apt,No,48.0,69.9,4.91,296,True
15491436,Steglitz - Zehlendorf,Albrechtstr.,52.45411,13.35426,Entire home/apt,No,90.0,17.3,4.78,213,True
15494108,Mitte,Brunnenstr. Süd,52.531,13.4001,Entire home/apt,No,45.0,0.0,,266,True
15514414,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50444,13.3918,Entire home/apt,No,,0.0,4.55,0,False
15529822,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51074,13.43883,Private room,No,,0.0,4.5,0,False
15531727,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51134,13.43764,Private room,No,,0.0,,0,False
15541532,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48953,13.41436,Private room,No,,0.0,,0,False
15559532,Pankow,Pankow Zentrum,52.56316,13.40262,Entire home/apt,No,,0.0,,207,False
15600124,Reinickendorf,MV 1,52.59276,13.34356,Entire home/apt,No,113.0,11.5,5.0,343,True
15611440,Mitte,Regierungsviertel,52.50985,13.39017,Entire home/apt,Yes,67.0,0.0,4.7,83,True
15614917,Pankow,Prenzlauer Berg Ost,52.52922,13.44718,Entire home/apt,No,,0.0,4.46,0,False
15616319,Mitte,Brunnenstr. Süd,52.53161,13.40552,Entire home/apt,Unknown,149.0,65.5,4.91,241,True
15629845,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49644,13.32288,Private room,No,,0.0,4.83,0,False
15644542,Neukölln,Neuköllner Mitte/Zentrum,52.48034,13.42877,Entire home/apt,No,54.0,50.4,4.5,66,True
15645656,Pankow,Prenzlauer Berg Südwest,52.54048,13.40667,Entire home/apt,Yes,97.0,69.9,4.98,175,True
15652886,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51896,13.31818,Private room,Yes,52.0,69.9,4.88,221,True
15653871,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52092,13.45683,Private room,Yes,87.0,69.9,4.73,161,True
15660868,Tempelhof - Schöneberg,Schöneberg-Süd,52.48825,13.3529,Entire home/apt,Yes,119.0,69.9,4.98,61,True
15694049,Charlottenburg-Wilm.,Halensee,52.49873,13.29119,Entire home/apt,No,37.0,0.0,4.2,315,True
15697935,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52413,13.42893,Entire home/apt,No,,0.0,,0,False
15709384,Neukölln,Neuköllner Mitte/Zentrum,52.46923,13.43188,Private room,No,,17.3,4.83,0,False
15711132,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51302,13.2981,Private room,No,,0.0,4.5,0,False
15724030,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51495991579116,13.47434489806798,Entire home/apt,No,93.0,0.0,,99,True
15728111,Pankow,Prenzlauer Berg Ost,52.52096,13.45753,Entire home/apt,No,,0.0,4.56,0,False
15754825,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49989,13.33362,Entire home/apt,No,55.0,0.0,,358,True
15757575,Mitte,Moabit Ost,52.53662,13.35867,Private room,No,,0.0,4.82,0,False
15763658,Mitte,Moabit Ost,52.53385,13.35746,Private room,No,,0.0,5.0,0,False
15763674,Pankow,Weißensee,52.55585,13.46486,Entire home/apt,No,,0.0,5.0,0,False
15768501,Neukölln,Rixdorf,52.48667,13.44862,Private room,No,,0.0,5.0,0,False
15772526,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48711,13.32706,Private room,No,,0.0,5.0,0,False
15778858,Pankow,Prenzlauer Berg Nordwest,52.54038,13.40378,Entire home/apt,No,79.0,0.0,4.83,54,True
15810587,Pankow,Prenzlauer Berg Südwest,52.53593,13.42249,Entire home/apt,No,125.0,7.7,4.5,252,True
15810911,Mitte,Alexanderplatz,52.53057,13.38188,Entire home/apt,No,,69.9,4.33,54,False
15840118,Pankow,Weißensee,52.55045,13.45636,Private room,No,,0.0,4.56,0,False
15850068,Mitte,Brunnenstr. Süd,52.5345,13.39583,Private room,No,59.0,69.9,4.79,9,True
15857997,Pankow,Prenzlauer Berg Südwest,52.53986740112305,13.410859107971191,Private room,No,,0.0,4.88,0,False
15863074,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51686,13.44173,Entire home/apt,No,,0.0,4.78,0,False
15868988,Mitte,Moabit Ost,52.52139,13.34492,Entire home/apt,No,91.0,69.9,4.61,302,True
15884562,Charlottenburg-Wilm.,Barstraße,52.48872,13.31623,Entire home/apt,No,40.0,0.0,4.5,248,True
15895668,Tempelhof - Schöneberg,Tempelhof,52.45812,13.37933,Entire home/apt,Yes,125.0,69.9,4.87,79,True
15920000,Pankow,Weißensee,52.54587,13.45665,Entire home/apt,No,,0.0,,0,False
15935417,Pankow,Prenzlauer Berg Nord,52.55008,13.41415,Entire home/apt,No,46.0,50.4,4.93,89,True
15939680,Mitte,Alexanderplatz,52.53254,13.37826,Entire home/apt,No,,0.0,4.8,0,False
15940518,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49245,13.42125,Private room,No,,0.0,4.56,0,False
15941034,Pankow,Helmholtzplatz,52.54859,13.41513,Entire home/apt,Yes,110.0,69.9,4.92,290,True
15954285,Neukölln,Neuköllner Mitte/Zentrum,52.46816,13.43146,Private room,No,,0.0,4.8,0,False
15963527,Charlottenburg-Wilm.,Halensee,52.50026,13.29983,Entire home/apt,No,,0.0,,0,False
15969179,Mitte,Moabit Ost,52.52873,13.36365,Entire home/apt,No,,27.7,4.85,0,False
15980239,Mitte,Regierungsviertel,52.51055,13.39536,Private room,No,,0.0,4.8,0,False
15983550,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51183,13.43984,Private room,No,,0.0,5.0,0,False
15985692,Neukölln,Neuköllner Mitte/Zentrum,52.46682,13.44004,Entire home/apt,Yes,68.0,69.9,4.75,276,True
15986157,Neukölln,Reuterstraße,52.48304642888824,13.441389122545363,Entire home/apt,No,,3.6,5.0,0,False
15993543,Mitte,Moabit West,52.53379,13.33611,Entire home/apt,No,240.0,6.8,4.86,344,True
15995604,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49184,13.3949,Entire home/apt,No,120.0,7.7,5.0,89,True
15998589,Mitte,Brunnenstr. Süd,52.53175,13.39496,Entire home/apt,No,158.0,69.9,4.68,169,True
16007104,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.501148,13.3918,Private room,Yes,,69.9,4.74,1,False
16025032,Mitte,Alexanderplatz,52.5276,13.40986,Entire home/apt,No,,0.0,5.0,0,False
16026081,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52394,13.43681,Private room,No,,0.0,4.6,0,False
16026861,Mitte,Tiergarten Süd,52.50119,13.36315,Entire home/apt,No,145.0,69.9,4.52,9,True
16028905,Mitte,Brunnenstr. Nord,52.54565,13.37449,Entire home/apt,No,90.0,10.4,4.94,74,True
16041518,Mitte,Regierungsviertel,52.51059,13.3856,Entire home/apt,No,85.0,0.0,,364,True
16050152,Mitte,Brunnenstr. Süd,52.53144,13.39471,Entire home/apt,No,158.0,48.2,4.6,257,True
16050858,Neukölln,Reuterstraße,52.48678,13.43863,Entire home/apt,No,85.0,69.9,4.72,106,True
16053818,Mitte,Brunnenstr. Süd,52.53962,13.40483,Entire home/apt,No,98.0,0.0,4.75,294,True
16067603,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5248,13.45198,Private room,No,28.0,0.0,5.0,206,True
16071055,Pankow,Prenzlauer Berg Nord,52.54715,13.42758,Entire home/apt,No,,0.0,5.0,0,False
16090762,Pankow,Prenzlauer Berg Südwest,52.53819,13.41988,Private room,Yes,52.0,51.8,4.83,4,True
16091735,Mitte,Alexanderplatz,52.51197,13.41226,Entire home/apt,Yes,380.0,44.9,4.95,316,True
16096011,Treptow - Köpenick,Bohnsdorf,52.3949,13.57624,Private room,No,30.0,0.0,4.67,326,True
16106554,Pankow,Pankow Zentrum,52.56583,13.39931,Private room,No,43.0,17.3,5.0,32,True
16106983,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50932,13.45385,Entire home/apt,No,93.0,44.9,4.85,88,True
16119275,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49041,13.37889,Private room,Yes,76.0,69.9,4.86,157,True
16138501,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51631,13.30356,Entire home/apt,No,,10.4,4.89,10,False
16141397,Tempelhof - Schöneberg,Schöneberg-Süd,52.48243,13.34816,Entire home/apt,No,,0.0,,0,False
16143085,Mitte,Tiergarten Süd,52.50686,13.34816,Entire home/apt,No,57.0,0.0,4.6,200,True
16144309,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49047,13.41041,Private room,No,,0.0,4.73,0,False
16145208,Pankow,Prenzlauer Berg Nordwest,52.5549,13.41361,Entire home/apt,No,,0.0,4.58,0,False
16152597,Mitte,Alexanderplatz,52.52946,13.40562,Entire home/apt,Yes,158.0,69.9,4.86,334,True
16153411,Pankow,Prenzlauer Berg Süd,52.5314,13.43131,Entire home/apt,No,356.0,0.0,4.89,348,True
16155678,Mitte,Brunnenstr. Süd,52.53014,13.39445,Private room,No,73.0,69.9,4.89,63,True
16158888,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49252,13.38249,Entire home/apt,No,,0.0,,0,False
16160121,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50217,13.41753,Entire home/apt,No,,0.0,5.0,0,False
16162725,Tempelhof - Schöneberg,Schöneberg-Süd,52.48248,13.36142,Entire home/apt,No,,0.0,4.65,0,False
16167725,Pankow,Prenzlauer Berg Südwest,52.5299,13.40643,Entire home/apt,Yes,141.0,69.9,4.73,331,True
16167936,Mitte,Alexanderplatz,52.52813,13.4058,Entire home/apt,Yes,138.0,69.9,4.85,347,True
16168421,Tempelhof - Schöneberg,Tempelhof,52.45669,13.37745,Entire home/apt,Yes,89.0,47.7,4.67,164,True
16171350,Treptow - Köpenick,Altglienicke,52.40526,13.53903,Entire home/apt,No,,0.0,,0,False
16172185,Reinickendorf,West 2,52.61811,13.22689,Entire home/apt,No,180.0,10.4,4.72,8,True
16176629,Pankow,Helmholtzplatz,52.54226,13.42562,Entire home/apt,No,98.0,0.0,4.85,116,True
16182326,Neukölln,Neuköllner Mitte/Zentrum,52.47724,13.42737,Entire home/apt,No,,0.0,4.5,0,False
16183018,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4929,13.41654,Entire home/apt,Yes,84.0,69.9,4.77,285,True
16183489,Mitte,Moabit Ost,52.5337,13.3515,Entire home/apt,Yes,320.0,69.9,4.92,256,True
16190835,Mitte,Alexanderplatz,52.52735,13.39497,Entire home/apt,No,265.0,0.0,,365,True
16196974,Tempelhof - Schöneberg,Tempelhof,52.45881,13.37697,Entire home/apt,Yes,125.0,63.6,4.75,166,True
16209988,Mitte,Moabit Ost,52.53426,13.35165,Entire home/apt,Yes,281.0,69.9,4.9,303,True
16222479,Pankow,Prenzlauer Berg Südwest,52.53892,13.40863,Entire home/apt,No,73.0,24.1,4.81,65,True
16235841,Pankow,Helmholtzplatz,52.54105,13.42124,Entire home/apt,No,,0.0,4.75,0,False
16237052,Pankow,Prenzlauer Berg Ost,52.52987,13.44547,Entire home/apt,Yes,60.0,69.9,4.74,304,True
16237757,Mitte,Moabit West,52.533,13.32688,Entire home/apt,Yes,312.0,55.3,4.92,278,True
16245894,Neukölln,Neuköllner Mitte/Zentrum,52.48537,13.42457,Entire home/apt,Yes,366.0,69.9,4.87,327,True
16245953,Neukölln,Neuköllner Mitte/Zentrum,52.48537,13.42457,Entire home/apt,Yes,443.0,69.9,4.98,332,True
16250536,Mitte,Moabit West,52.533,13.32688,Entire home/apt,Yes,247.0,69.9,4.89,269,True
16252509,Mitte,Moabit West,52.533,13.32688,Entire home/apt,Yes,237.0,69.9,4.93,293,True
16254081,Mitte,Moabit West,52.533,13.32688,Entire home/apt,Yes,258.0,69.9,4.92,282,True
16279620,Pankow,Prenzlauer Berg Südwest,52.53864,13.40677,Private room,Yes,90.0,34.5,4.92,2,True
16280687,Mitte,Moabit West,52.533,13.32688,Entire home/apt,Yes,284.0,69.9,4.9,302,True
16283253,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49788,13.42398,Entire home/apt,Yes,107.0,69.9,4.86,206,True
16283413,Tempelhof - Schöneberg,Schöneberg-Nord,52.49077,13.36252,Private room,No,108.0,50.4,5.0,176,True
16285825,Lichtenberg,Neu Lichtenberg,52.50399,13.49918,Entire home/apt,No,,0.0,,0,False
16292857,Mitte,Tiergarten Süd,52.50637,13.34468,Private room,No,120.0,13.7,4.9,1,True
16295639,Pankow,Prenzlauer Berg Südwest,52.53751,13.42317,Entire home/apt,No,137.0,65.5,4.48,330,True
16296818,Pankow,Prenzlauer Berg Südwest,52.53771,13.42268,Entire home/apt,No,96.0,69.9,4.71,292,True
16298872,Pankow,Prenzlauer Berg Südwest,52.53768,13.42229,Entire home/apt,No,88.0,69.9,4.57,309,True
16299075,Pankow,Helmholtzplatz,52.53961,13.4226,Entire home/apt,No,117.0,69.9,4.64,291,True
16299453,Pankow,Helmholtzplatz,52.53946,13.42388,Entire home/apt,No,116.0,69.9,4.49,322,True
16299803,Pankow,Prenzlauer Berg Süd,52.53792,13.42441,Entire home/apt,No,156.0,69.9,4.65,302,True
16304394,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49224,13.41315,Entire home/apt,Yes,,10.4,4.93,0,False
16305782,Tempelhof - Schöneberg,Tempelhof,52.47728,13.37818,Entire home/apt,Yes,52.0,69.9,4.82,243,True
16322398,Mitte,Brunnenstr. Nord,52.53946,13.3997,Entire home/apt,No,,0.0,5.0,54,False
16322558,Tempelhof - Schöneberg,Tempelhof,52.47418,13.37143,Private room,No,,0.0,4.55,0,False
16333600,Pankow,Prenzlauer Berg Ost,52.53022,13.44466,Entire home/apt,No,,0.0,4.44,0,False
16340532,Mitte,Brunnenstr. Süd,52.5331,13.40236,Entire home/apt,No,126.0,44.9,4.85,21,True
16345782,Tempelhof - Schöneberg,Schöneberg-Süd,52.48763,13.37248,Private room,No,,0.0,5.0,0,False
16347909,Mitte,Osloer Straße,52.56003,13.37129,Private room,No,,0.0,4.83,0,False
16353356,Mitte,Alexanderplatz,52.53335,13.37946,Entire home/apt,No,151.0,0.0,5.0,358,True
16354711,Mitte,Brunnenstr. Nord,52.53984,13.40147,Entire home/apt,No,116.0,0.0,,146,True
16364861,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50749,13.39705,Private room,No,,0.0,4.33,0,False
16365920,Mitte,Alexanderplatz,52.52517,13.4065,Private room,No,,0.0,,0,False
16377646,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51133,13.46156,Entire home/apt,No,,0.0,5.0,0,False
16378479,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51802,13.30243,Private room,No,,0.0,4.0,0,False
16388235,Pankow,Prenzlauer Berg Ost,52.53679,13.442,Private room,No,,0.0,5.0,0,False
16390457,Neukölln,Reuterstraße,52.48248,13.44006,Entire home/apt,No,,0.0,,0,False
16392430,Pankow,Prenzlauer Berg Nord,52.55189,13.41484,Entire home/apt,No,,0.0,4.25,0,False
16401216,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50577,13.46718,Private room,No,79.0,0.0,,364,True
16402413,Tempelhof - Schöneberg,Mariendorf,52.44104,13.38545,Entire home/apt,No,,0.0,5.0,0,False
16405504,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48985,13.38848,Entire home/apt,No,135.0,10.4,4.9,120,True
16406507,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50291,13.43339,Entire home/apt,No,,0.0,,0,False
16412432,Neukölln,Reuterstraße,52.48749,13.4292,Private room,No,,0.0,4.14,0,False
16414084,Mitte,Brunnenstr. Süd,52.53555,13.40152,Entire home/apt,No,,0.0,5.0,0,False
16414196,Charlottenburg-Wilm.,Kantstraße,52.50649,13.3139,Entire home/apt,Yes,,69.9,4.9,267,False
16420530,Tempelhof - Schöneberg,Schöneberg-Süd,52.48199,13.35436,Entire home/apt,No,,0.0,5.0,0,False
16420952,Pankow,Prenzlauer Berg Nord,52.55053,13.41816,Entire home/apt,No,,0.0,5.0,0,False
16468199,Pankow,Prenzlauer Berg Nordwest,52.54821,13.40931,Entire home/apt,No,,0.0,4.8,0,False
16469975,Neukölln,Neuköllner Mitte/Zentrum,52.46884,13.43992,Entire home/apt,Yes,68.0,69.9,4.71,269,True
16470400,Treptow - Köpenick,Alt  Treptow,52.491,13.45167,Private room,Yes,80.0,38.1,4.88,96,True
16484565,Pankow,Prenzlauer Berg Nordwest,52.55115,13.41177,Private room,No,,0.0,,0,False
16487175,Neukölln,Neuköllner Mitte/Zentrum,52.46781,13.43172,Entire home/apt,No,186.0,0.0,4.74,270,True
16510222,Lichtenberg,Alt-Lichtenberg,52.52481,13.51275,Private room,No,,0.0,,0,False
16513338,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49211,13.42069,Private room,No,,0.0,,0,False
16537514,Neukölln,Rixdorf,52.47227,13.44612,Private room,No,,0.0,4.85,0,False
16543844,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49543,13.39984,Entire home/apt,Yes,143.0,69.9,4.87,314,True
16554581,Pankow,Pankow Süd,52.5552,13.42017,Private room,No,,0.0,4.85,0,False
16554793,Reinickendorf,Nord 2,52.60098,13.31089,Entire home/apt,No,,0.0,4.83,0,False
16556063,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4963,13.37996,Entire home/apt,No,,0.0,,0,False
16583885,Charlottenburg-Wilm.,Westend,52.51318,13.25831,Entire home/apt,Yes,320.0,69.9,4.94,281,True
16592760,Tempelhof - Schöneberg,Tempelhof,52.4566,13.38817,Entire home/apt,No,100.0,0.0,5.0,53,True
16593828,Pankow,Prenzlauer Berg Nord,52.54306,13.438,Entire home/apt,No,,0.0,5.0,0,False
16594716,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50013,13.4593,Private room,No,,0.0,4.0,0,False
16598356,Treptow - Köpenick,Plänterwald,52.48696,13.46342,Entire home/apt,No,,0.0,5.0,0,False
16599193,Pankow,Prenzlauer Berg Ost,52.52601,13.45492,Entire home/apt,No,,6.8,5.0,0,False
16601440,Treptow - Köpenick,Alt  Treptow,52.48815,13.45405,Private room,No,,0.0,4.94,0,False
16608497,Mitte,Moabit Ost,52.52438,13.35316,Private room,Yes,89.0,69.9,4.97,284,True
16626860,Mitte,Alexanderplatz,52.51565,13.42249,Entire home/apt,No,,0.0,,0,False
